CustomerID,Frequency,Monetary,LastPurchaseDate,Recency,R_score,F_score,M_score,RFM_Score,CustomerSegment
15042.0,1,135.93,2011-05-24 16:25:00,198,1,1,1,3,Lost Customer
15043.0,1,537.0,2011-11-08 14:26:00,30,3,1,2,6,At Risk Customer
15044.0,17,7634.7300000000005,2011-11-20 13:20:00,18,3,4,4,11,VIP Customer
15045.0,2,735.66,2011-07-11 11:33:00,151,1,2,3,6,At Risk Customer
15046.0,15,5090.42,2011-11-30 15:50:00,8,4,4,4,12,VIP Customer
15047.0,1,343.62,2011-03-15 10:49:00,269,1,1,2,4,Lost Customer
15048.0,4,381.0,2011-10-05 14:55:00,64,2,3,2,7,Loyal Customer
15049.0,1,121.17000000000002,2011-03-11 12:13:00,273,1,1,1,3,Lost Customer
15050.0,3,1737.69,2011-11-14 16:17:00,24,3,3,4,10,VIP Customer
15051.0,3,1383.3600000000001,2011-11-16 15:38:00,22,3,3,3,9,Loyal Customer
15052.0,1,207.73000000000002,2011-01-24 15:52:00,318,1,1,1,3,Lost Customer
15053.0,3,693.95,2011-12-05 12:08:00,4,4,3,3,10,VIP Customer
15054.0,2,302.1,2011-11-27 15:02:00,11,4,2,1,7,Loyal Customer
15057.0,2,1489.5,2011-03-09 15:17:00,274,1,2,3,6,At Risk Customer
15058.0,11,2102.54,2011-11-14 14:57:00,24,3,4,4,11,VIP Customer
15059.0,9,1337.72,2011-10-30 11:35:00,40,3,4,3,10,VIP Customer
15060.0,4,294.25,2011-12-01 13:47:00,7,4,3,1,8,Loyal Customer
15061.0,48,54534.14,2011-12-06 12:06:00,3,4,4,4,12,VIP Customer
15062.0,4,987.86,2011-09-29 16:51:00,70,2,3,3,8,Loyal Customer
15063.0,1,370.79999999999995,2011-05-10 13:25:00,212,1,1,2,4,Lost Customer
15065.0,4,3158.13,2011-11-02 09:45:00,37,3,3,4,10,VIP Customer
15066.0,1,893.59,2011-10-17 13:25:00,52,2,1,3,6,At Risk Customer
15067.0,3,1744.76,2011-09-22 13:20:00,77,2,3,4,9,Loyal Customer
15068.0,2,553.36,2011-10-24 14:47:00,45,3,2,2,7,Loyal Customer
15069.0,1,1109.53,2011-06-13 14:16:00,178,1,1,3,5,At Risk Customer
15070.0,1,106.2,2010-12-02 11:23:00,372,1,1,1,3,Lost Customer
15071.0,2,982.07,2011-09-07 11:43:00,93,2,2,3,7,Loyal Customer
15073.0,3,1043.41,2011-11-30 10:44:00,9,4,3,3,10,VIP Customer
15074.0,1,735.67,2011-08-26 14:45:00,104,2,1,3,6,At Risk Customer
15075.0,1,773.03,2011-09-23 12:27:00,77,2,1,3,6,At Risk Customer
15076.0,1,880.85,2011-06-20 08:23:00,172,1,1,3,5,At Risk Customer
15078.0,32,9743.11,2011-12-02 15:41:00,6,4,4,4,12,VIP Customer
15079.0,4,895.61,2011-05-11 12:45:00,212,1,3,3,7,Loyal Customer
15081.0,5,504.8,2011-11-17 17:08:00,21,3,4,2,9,Loyal Customer
15083.0,1,88.2,2011-03-28 12:18:00,256,1,1,1,3,Lost Customer
15087.0,1,306.94,2011-03-03 10:34:00,281,1,1,2,4,Lost Customer
15088.0,2,1160.07,2011-11-18 13:14:00,20,3,2,3,8,Loyal Customer
15089.0,6,2420.84,2011-11-29 16:31:00,9,4,4,4,12,VIP Customer
15090.0,1,381.32,2011-02-04 14:03:00,307,1,1,2,4,Lost Customer
15091.0,1,480.71,2011-10-03 12:47:00,67,2,1,2,5,At Risk Customer
15092.0,2,457.81,2011-05-08 14:10:00,214,1,2,2,5,At Risk Customer
15093.0,6,4597.02,2011-11-21 13:09:00,17,4,4,4,12,VIP Customer
15095.0,4,1370.6,2011-08-28 12:01:00,103,2,3,3,8,Loyal Customer
15096.0,1,219.39000000000001,2011-10-28 10:27:00,42,3,1,1,5,At Risk Customer
15097.0,1,248.08,2011-12-05 14:03:00,3,4,1,1,6,At Risk Customer
15098.0,3,39916.5,2011-06-10 15:33:00,181,1,3,4,8,Loyal Customer
15099.0,1,410.48,2011-09-16 13:13:00,83,2,1,2,5,At Risk Customer
15100.0,3,876.0,2011-01-10 10:35:00,333,1,3,3,7,Loyal Customer
15101.0,2,317.53,2011-12-01 10:18:00,8,4,2,2,8,Loyal Customer
15103.0,2,703.36,2011-11-08 14:53:00,30,3,2,3,8,Loyal Customer
15104.0,2,993.54,2011-05-27 12:29:00,196,1,2,3,6,At Risk Customer
15105.0,7,2298.93,2011-11-21 16:54:00,17,4,4,4,12,VIP Customer
15106.0,5,1422.52,2011-11-22 09:16:00,17,4,4,3,11,VIP Customer
15107.0,6,319.5,2011-02-01 14:46:00,310,1,4,2,7,Loyal Customer
15108.0,4,1300.25,2011-07-21 10:24:00,141,2,3,3,8,Loyal Customer
15109.0,1,484.95,2011-04-08 09:58:00,245,1,1,2,4,Lost Customer
15110.0,4,996.1,2011-11-16 11:16:00,23,3,3,3,9,Loyal Customer
15111.0,3,1567.48,2011-11-10 16:58:00,28,3,3,3,9,Loyal Customer
15113.0,3,3509.43,2011-11-30 08:23:00,9,4,3,4,11,VIP Customer
15114.0,10,2760.56,2011-11-09 15:05:00,29,3,4,4,11,VIP Customer
15115.0,1,340.11,2011-11-21 14:59:00,17,4,1,2,7,Loyal Customer
15116.0,4,1352.75,2011-11-22 12:25:00,17,4,3,3,10,VIP Customer
15117.0,5,1551.78,2011-11-25 08:12:00,14,4,4,3,11,VIP Customer
15118.0,1,244.8,2011-07-28 14:54:00,133,2,1,1,4,Lost Customer
15119.0,1,266.4,2011-04-08 09:08:00,245,1,1,1,3,Lost Customer
15120.0,1,358.82,2011-07-29 09:48:00,133,2,1,2,5,At Risk Customer
15121.0,2,457.72,2011-10-20 14:51:00,49,3,2,2,7,Loyal Customer
15122.0,3,1633.78,2011-08-17 16:48:00,113,2,3,3,8,Loyal Customer
15123.0,2,2199.31,2011-12-02 13:12:00,6,4,2,4,10,VIP Customer
15124.0,2,184.19,2011-11-17 10:09:00,22,3,2,1,6,At Risk Customer
15125.0,15,11528.48,2011-11-14 13:57:00,24,3,4,4,11,VIP Customer
15127.0,1,406.53,2011-10-05 10:30:00,65,2,1,2,5,At Risk Customer
15128.0,4,1471.0,2011-10-10 13:54:00,59,2,3,3,8,Loyal Customer
15129.0,11,3447.4,2011-10-20 14:40:00,49,3,4,4,11,VIP Customer
15130.0,1,330.11,2011-06-23 10:15:00,169,1,1,2,4,Lost Customer
15132.0,5,977.9300000000001,2011-11-21 17:10:00,17,4,4,3,11,VIP Customer
15133.0,3,982.42,2011-08-04 10:44:00,127,2,3,3,8,Loyal Customer
15134.0,8,1387.99,2011-11-25 08:55:00,14,4,4,3,11,VIP Customer
15135.0,1,139.05,2011-04-14 19:16:00,238,1,1,1,3,Lost Customer
15136.0,4,1286.7,2011-12-07 12:26:00,2,4,3,3,10,VIP Customer
15139.0,2,178.96,2011-04-14 11:39:00,239,1,2,1,4,Lost Customer
15140.0,7,2354.25,2011-10-18 14:07:00,51,2,4,4,10,VIP Customer
15142.0,1,498.74,2011-10-24 12:51:00,45,3,1,2,6,At Risk Customer
15143.0,1,259.45,2011-04-28 12:03:00,225,1,1,1,3,Lost Customer
15144.0,17,6580.44,2011-12-01 15:12:00,7,4,4,4,12,VIP Customer
15145.0,4,1194.73,2011-12-05 17:21:00,3,4,3,3,10,VIP Customer
15146.0,2,1327.16,2011-06-28 12:09:00,164,1,2,3,6,At Risk Customer
15147.0,1,623.5,2011-04-13 15:57:00,239,1,1,2,4,Lost Customer
15148.0,1,301.29,2011-11-29 08:21:00,10,4,1,1,6,At Risk Customer
15149.0,1,520.8000000000001,2011-07-29 10:58:00,133,2,1,2,5,At Risk Customer
15150.0,10,5291.33,2011-11-22 12:52:00,16,4,4,4,12,VIP Customer
15152.0,13,4745.69,2011-11-30 12:32:00,9,4,4,4,12,VIP Customer
15153.0,1,329.25,2011-11-08 17:09:00,30,3,1,2,6,At Risk Customer
15154.0,1,254.28,2011-09-25 16:05:00,74,2,1,1,4,Lost Customer
15156.0,3,961.49,2011-12-08 18:22:00,0,4,3,3,10,VIP Customer
15157.0,3,1936.07,2011-12-06 11:28:00,3,4,3,4,11,VIP Customer
15158.0,1,401.40000000000003,2011-10-25 13:53:00,44,3,1,2,6,At Risk Customer
15159.0,30,18641.010000000002,2011-12-08 12:05:00,1,4,4,4,12,VIP Customer
15160.0,1,158.16,2010-12-17 14:15:00,356,1,1,1,3,Lost Customer
15163.0,2,304.47,2011-11-21 13:10:00,17,4,2,1,7,Loyal Customer
15164.0,3,824.58,2011-10-02 12:05:00,68,2,3,3,8,Loyal Customer
15165.0,1,487.75,2010-12-01 14:03:00,372,1,1,2,4,Lost Customer
15167.0,1,158.8,2011-01-23 12:41:00,320,1,1,1,3,Lost Customer
15168.0,1,106.56,2011-11-14 11:26:00,25,3,1,1,5,At Risk Customer
15171.0,1,1289.5,2011-01-12 15:36:00,330,1,1,3,5,At Risk Customer
15172.0,5,1624.05,2011-12-01 11:51:00,8,4,4,3,11,VIP Customer
15174.0,1,135.75,2011-01-21 09:06:00,322,1,1,1,3,Lost Customer
15175.0,1,224.14,2011-09-29 11:31:00,71,2,1,1,4,Lost Customer
15178.0,1,40.5,2011-03-24 15:12:00,259,1,1,1,3,Lost Customer
15179.0,5,2206.95,2011-11-21 12:53:00,17,4,4,4,12,VIP Customer
15180.0,1,87.5,2010-12-07 14:57:00,366,1,1,1,3,Lost Customer
15181.0,3,689.4799999999999,2011-10-04 13:58:00,65,2,3,3,8,Loyal Customer
15182.0,2,622.85,2011-07-08 13:37:00,153,1,2,2,5,At Risk Customer
15184.0,2,402.2,2011-11-10 13:41:00,28,3,2,2,7,Loyal Customer
15185.0,1,310.62,2011-09-30 14:06:00,69,2,1,2,5,At Risk Customer
15186.0,2,411.41,2011-11-25 14:58:00,13,4,2,2,8,Loyal Customer
15187.0,16,4777.18,2011-12-08 11:56:00,1,4,4,4,12,VIP Customer
15189.0,41,16225.39,2011-12-08 13:22:00,0,4,4,4,12,VIP Customer
15192.0,3,1044.32,2011-08-12 11:41:00,119,2,3,3,8,Loyal Customer
15193.0,1,499.32,2011-10-10 08:23:00,60,2,1,2,5,At Risk Customer
15194.0,15,7616.53,2011-12-06 15:10:00,2,4,4,4,12,VIP Customer
15195.0,1,3861.0,2011-12-07 12:20:00,2,4,1,4,9,Loyal Customer
15197.0,3,1079.6100000000001,2011-11-29 10:00:00,10,4,3,3,10,VIP Customer
15198.0,2,193.64,2011-09-08 14:42:00,91,2,2,1,5,At Risk Customer
15199.0,4,1268.7,2011-10-11 15:12:00,58,2,3,3,8,Loyal Customer
15201.0,5,1236.54,2011-09-13 14:53:00,86,2,4,3,9,Loyal Customer
15203.0,6,1827.8,2011-11-14 08:16:00,25,3,4,4,11,VIP Customer
15204.0,1,316.58,2010-12-17 13:49:00,356,1,1,2,4,Lost Customer
15205.0,2,653.24,2011-09-15 19:36:00,84,2,2,2,6,At Risk Customer
15206.0,4,420.29999999999995,2011-11-29 13:41:00,9,4,3,2,9,Loyal Customer
15208.0,5,870.12,2011-12-08 17:24:00,0,4,4,3,11,VIP Customer
15210.0,1,331.18,2011-04-28 16:11:00,224,1,1,2,4,Lost Customer
15211.0,2,894.4100000000001,2011-10-10 13:31:00,59,2,2,3,7,Loyal Customer
15212.0,1,101.8,2011-04-12 13:45:00,240,1,1,1,3,Lost Customer
15213.0,2,328.35,2011-01-25 12:21:00,318,1,2,2,5,At Risk Customer
15214.0,8,1661.44,2011-12-08 12:07:00,1,4,4,4,12,VIP Customer
15215.0,3,734.94,2011-10-24 11:41:00,46,3,3,3,9,Loyal Customer
15216.0,1,96.6,2011-09-13 11:41:00,87,2,1,1,4,Lost Customer
15218.0,11,5756.89,2011-11-29 11:48:00,10,4,4,4,12,VIP Customer
15219.0,1,305.75,2011-06-16 16:57:00,175,1,1,1,3,Lost Customer
15220.0,6,1778.96,2011-10-19 12:39:00,51,2,4,4,10,VIP Customer
15221.0,1,403.25,2010-12-08 13:08:00,365,1,1,2,4,Lost Customer
15222.0,1,585.0,2011-01-25 08:03:00,318,1,1,2,4,Lost Customer
15223.0,2,755.75,2011-04-28 11:31:00,225,1,2,3,6,At Risk Customer
15224.0,2,322.08,2010-12-16 15:02:00,357,1,2,2,5,At Risk Customer
15225.0,1,409.40000000000003,2011-04-19 14:51:00,233,1,1,2,4,Lost Customer
15226.0,1,154.41,2011-02-02 11:41:00,310,1,1,1,3,Lost Customer
15227.0,5,1219.4,2011-11-03 11:59:00,36,3,4,3,10,VIP Customer
15228.0,4,3386.71,2011-10-04 13:56:00,65,2,3,4,9,Loyal Customer
15230.0,2,429.6,2011-04-14 14:39:00,238,1,2,2,5,At Risk Customer
15232.0,2,612.06,2011-08-18 16:27:00,112,2,2,2,6,At Risk Customer
15234.0,1,197.0,2011-03-08 08:53:00,276,1,1,1,3,Lost Customer
15235.0,12,2247.51,2011-05-06 09:44:00,217,1,4,4,9,Loyal Customer
15236.0,1,321.05,2011-02-14 10:52:00,298,1,1,2,4,Lost Customer
15237.0,4,1412.32,2011-12-08 09:46:00,1,4,3,3,10,VIP Customer
15238.0,3,1071.99,2011-11-10 14:28:00,28,3,3,3,9,Loyal Customer
15239.0,2,780.59,2011-11-29 14:14:00,9,4,2,3,9,Loyal Customer
15240.0,5,1706.57,2011-10-26 09:50:00,44,3,4,4,11,VIP Customer
15241.0,8,1756.44,2011-10-04 09:05:00,66,2,4,4,10,VIP Customer
15243.0,1,316.68,2011-09-26 14:12:00,73,2,1,2,5,At Risk Customer
15244.0,2,631.57,2011-10-05 13:19:00,64,2,2,2,6,At Risk Customer
15245.0,3,2515.84,2011-07-28 18:56:00,133,2,3,4,9,Loyal Customer
15246.0,2,514.15,2011-04-15 14:45:00,237,1,2,2,5,At Risk Customer
15247.0,1,356.0,2011-08-09 12:52:00,121,2,1,2,5,At Risk Customer
15249.0,13,6688.46,2011-11-08 11:45:00,31,3,4,4,11,VIP Customer
15251.0,11,10484.99,2011-11-30 15:02:00,8,4,4,4,12,VIP Customer
15252.0,2,740.78,2011-11-03 13:30:00,35,3,2,3,8,Loyal Customer
15253.0,5,918.1999999999999,2011-11-23 16:22:00,15,4,4,3,11,VIP Customer
15254.0,1,300.36,2011-08-04 15:04:00,126,2,1,1,4,Lost Customer
15255.0,1,890.85,2011-10-04 12:43:00,66,2,1,3,6,At Risk Customer
15256.0,1,98.45,2011-07-14 11:47:00,148,1,1,1,3,Lost Customer
15257.0,1,317.15,2011-03-01 12:58:00,282,1,1,2,4,Lost Customer
15258.0,2,623.16,2011-06-24 12:30:00,168,1,2,2,5,At Risk Customer
15260.0,7,1810.77,2011-08-31 13:55:00,99,2,4,4,10,VIP Customer
15261.0,1,254.82,2011-07-27 15:20:00,134,2,1,1,4,Lost Customer
15262.0,1,178.95000000000002,2011-01-20 12:16:00,323,1,1,1,3,Lost Customer
15263.0,1,156.51,2011-08-25 10:26:00,106,2,1,1,4,Lost Customer
15264.0,1,393.74,2011-10-06 13:49:00,63,2,1,2,5,At Risk Customer
15265.0,2,1506.1200000000001,2011-07-11 14:46:00,150,1,2,3,6,At Risk Customer
15266.0,1,119.3,2011-01-05 13:40:00,337,1,1,1,3,Lost Customer
15267.0,5,1717.36,2011-11-17 15:59:00,21,3,4,4,11,VIP Customer
15269.0,1,408.8,2011-11-16 09:32:00,23,3,1,2,6,At Risk Customer
15270.0,7,2379.49,2011-11-24 09:24:00,15,4,4,4,12,VIP Customer
15271.0,15,2493.34,2011-12-02 14:11:00,6,4,4,4,12,VIP Customer
15272.0,2,721.94,2011-10-13 12:59:00,56,2,2,3,7,Loyal Customer
15274.0,2,716.57,2011-12-05 16:57:00,3,4,2,3,9,Loyal Customer
15275.0,1,615.14,2011-11-02 11:20:00,37,3,1,2,6,At Risk Customer
15276.0,1,128.63,2011-10-04 16:39:00,65,2,1,1,4,Lost Customer
15277.0,1,255.89999999999998,2011-10-24 10:08:00,46,3,1,1,5,At Risk Customer
15279.0,1,290.51,2010-12-20 10:48:00,354,1,1,1,3,Lost Customer
15280.0,1,113.12,2011-06-20 17:14:00,171,1,1,1,3,Lost Customer
15281.0,9,2332.15,2011-10-12 09:10:00,58,2,4,4,10,VIP Customer
15286.0,1,240.55,2011-10-21 11:08:00,49,3,1,1,5,At Risk Customer
15287.0,2,486.69,2011-11-17 15:34:00,21,3,2,2,7,Loyal Customer
15288.0,5,2306.52,2011-10-27 16:58:00,42,3,4,4,11,VIP Customer
15289.0,3,939.78,2011-11-10 13:49:00,28,3,3,3,9,Loyal Customer
15290.0,18,7943.22,2011-12-05 11:39:00,4,4,4,4,12,VIP Customer
15291.0,15,4668.3,2011-11-14 11:02:00,25,3,4,4,11,VIP Customer
15292.0,1,178.39,2011-05-22 15:00:00,200,1,1,1,3,Lost Customer
15296.0,6,3672.86,2011-10-20 11:47:00,50,3,4,4,11,VIP Customer
15297.0,3,641.94,2011-11-29 16:32:00,9,4,3,2,9,Loyal Customer
15298.0,12,4799.9,2011-12-07 17:17:00,1,4,4,4,12,VIP Customer
15299.0,7,4507.01,2011-10-03 14:19:00,66,2,4,4,10,VIP Customer
15300.0,1,496.44,2011-10-06 17:08:00,63,2,1,2,5,At Risk Customer
15301.0,12,5049.95,2011-10-20 09:57:00,50,3,4,4,11,VIP Customer
15303.0,1,574.02,2011-02-22 13:59:00,289,1,1,2,4,Lost Customer
15304.0,8,694.4000000000001,2011-10-10 10:23:00,60,2,4,3,9,Loyal Customer
15306.0,3,1174.35,2011-10-06 12:56:00,63,2,3,3,8,Loyal Customer
15307.0,1,205.3,2011-09-05 11:38:00,95,2,1,1,4,Lost Customer
15308.0,1,310.47,2011-03-10 13:08:00,273,1,1,2,4,Lost Customer
15311.0,91,60632.75,2011-12-09 12:00:00,0,4,4,4,12,VIP Customer
15312.0,4,924.85,2011-09-25 13:10:00,74,2,3,3,8,Loyal Customer
15313.0,1,52.0,2011-08-21 16:02:00,109,2,1,1,4,Lost Customer
15314.0,1,327.97,2011-05-24 14:39:00,198,1,1,2,4,Lost Customer
15315.0,2,570.5,2011-10-06 12:51:00,63,2,2,2,6,At Risk Customer
15316.0,1,165.0,2011-01-17 11:34:00,326,1,1,1,3,Lost Customer
15318.0,1,312.62,2011-12-06 11:30:00,3,4,1,2,7,Loyal Customer
15319.0,1,204.5,2011-03-01 12:48:00,283,1,1,1,3,Lost Customer
15320.0,1,267.13,2011-10-26 13:27:00,43,3,1,1,5,At Risk Customer
15321.0,3,2748.31,2011-09-30 09:40:00,70,2,3,4,9,Loyal Customer
15322.0,1,679.68,2011-09-15 09:34:00,85,2,1,3,6,At Risk Customer
15325.0,1,161.74,2011-08-28 11:55:00,103,2,1,1,4,Lost Customer
15326.0,1,311.71,2011-01-10 11:38:00,333,1,1,2,4,Lost Customer
15327.0,1,208.75,2011-10-18 11:55:00,52,2,1,1,4,Lost Customer
15329.0,3,1049.7,2011-10-31 15:36:00,38,3,3,3,9,Loyal Customer
15330.0,2,714.96,2011-11-07 17:50:00,31,3,2,3,8,Loyal Customer
15332.0,4,1661.06,2010-12-08 14:43:00,365,1,3,4,8,Loyal Customer
15333.0,1,1028.56,2011-05-15 13:27:00,207,1,1,3,5,At Risk Customer
15334.0,3,350.82,2011-07-06 11:22:00,156,1,3,2,6,At Risk Customer
15335.0,1,170.22,2011-10-17 12:50:00,53,2,1,1,4,Lost Customer
15339.0,2,574.07,2011-10-04 12:51:00,65,2,2,2,6,At Risk Customer
15341.0,1,2020.52,2011-09-20 09:40:00,80,2,1,4,7,Loyal Customer
15342.0,1,406.09,2011-08-02 10:19:00,129,2,1,2,5,At Risk Customer
15343.0,1,364.5,2011-09-13 13:55:00,86,2,1,2,5,At Risk Customer
15344.0,3,563.94,2011-12-09 10:45:00,0,4,3,2,9,Loyal Customer
15345.0,1,393.54,2011-10-25 11:28:00,45,3,1,2,6,At Risk Customer
15346.0,1,252.42000000000002,2011-01-11 11:18:00,332,1,1,1,3,Lost Customer
15347.0,1,201.60000000000002,2010-12-08 15:25:00,365,1,1,1,3,Lost Customer
15348.0,1,158.04,2011-09-28 13:17:00,71,2,1,1,4,Lost Customer
15349.0,2,463.90999999999997,2011-07-04 16:06:00,157,1,2,2,5,At Risk Customer
15350.0,1,115.65,2010-12-01 13:33:00,372,1,1,1,3,Lost Customer
15351.0,7,1934.66,2011-11-27 12:52:00,11,4,4,4,12,VIP Customer
15353.0,2,770.12,2011-03-30 12:15:00,254,1,2,3,6,At Risk Customer
15355.0,2,277.05,2011-11-10 13:44:00,28,3,2,1,6,At Risk Customer
15356.0,10,2718.03,2011-11-08 13:11:00,30,3,4,4,11,VIP Customer
15358.0,22,8347.2,2011-12-05 09:04:00,4,4,4,4,12,VIP Customer
15360.0,1,427.93,2011-10-31 09:35:00,39,3,1,2,6,At Risk Customer
15361.0,1,418.92,2010-12-13 09:52:00,361,1,1,2,4,Lost Customer
15363.0,1,326.0,2010-12-02 12:28:00,372,1,1,2,4,Lost Customer
15364.0,2,913.19,2011-09-05 09:46:00,95,2,2,3,7,Loyal Customer
15365.0,7,2314.32,2011-11-14 08:29:00,25,3,4,4,11,VIP Customer
15366.0,2,602.51,2011-09-25 15:01:00,74,2,2,2,6,At Risk Customer
15367.0,4,1877.59,2011-10-13 14:13:00,56,2,3,4,9,Loyal Customer
15368.0,1,446.94000000000005,2011-11-18 14:42:00,20,3,1,2,6,At Risk Customer
15370.0,7,2386.05,2011-10-30 10:58:00,40,3,4,4,11,VIP Customer
15372.0,1,2007.3999999999999,2011-07-25 16:39:00,136,2,1,4,7,Loyal Customer
15373.0,12,2415.91,2011-12-01 15:05:00,7,4,4,4,12,VIP Customer
15374.0,1,168.0,2011-08-03 09:59:00,128,2,1,1,4,Lost Customer
15376.0,3,1221.56,2011-10-30 15:04:00,39,3,3,3,9,Loyal Customer
15379.0,7,3703.29,2011-06-23 13:13:00,168,1,4,4,9,Loyal Customer
15380.0,5,1690.2600000000002,2011-12-01 12:13:00,8,4,4,4,12,VIP Customer
15381.0,2,596.85,2011-05-10 11:55:00,213,1,2,2,5,At Risk Customer
15382.0,6,5955.71,2011-11-25 10:58:00,14,4,4,4,12,VIP Customer
15384.0,2,642.41,2011-06-23 10:57:00,169,1,2,2,5,At Risk Customer
15385.0,1,316.88,2011-10-30 15:11:00,39,3,1,2,6,At Risk Customer
15386.0,1,394.14,2011-06-06 13:47:00,185,1,1,2,4,Lost Customer
15388.0,1,140.54,2011-03-14 13:53:00,269,1,1,1,3,Lost Customer
15389.0,1,500.0,2011-06-20 16:18:00,171,1,1,2,4,Lost Customer
15392.0,4,1535.53,2011-12-05 11:01:00,4,4,3,3,10,VIP Customer
15393.0,2,231.86,2011-11-23 16:48:00,15,4,2,1,7,Loyal Customer
15394.0,4,2183.54,2011-11-30 11:49:00,9,4,3,4,11,VIP Customer
15395.0,1,107.45,2011-01-18 12:40:00,325,1,1,1,3,Lost Customer
15396.0,1,288.18,2011-08-19 10:56:00,112,2,1,1,4,Lost Customer
15397.0,1,94.0,2011-02-23 09:25:00,289,1,1,1,3,Lost Customer
15398.0,2,1345.53,2011-11-23 16:47:00,15,4,2,3,9,Loyal Customer
15399.0,3,815.77,2011-12-08 13:04:00,0,4,3,3,10,VIP Customer
15400.0,5,716.2,2011-09-08 13:57:00,91,2,4,3,9,Loyal Customer
15402.0,2,626.77,2011-07-14 12:17:00,148,1,2,2,5,At Risk Customer
15405.0,1,349.1,2011-06-03 14:44:00,188,1,1,2,4,Lost Customer
15406.0,2,510.71000000000004,2011-11-08 13:22:00,30,3,2,2,7,Loyal Customer
15407.0,4,1046.74,2011-11-06 11:55:00,33,3,3,3,9,Loyal Customer
15408.0,1,267.18,2011-03-20 15:02:00,263,1,1,1,3,Lost Customer
15410.0,8,3450.84,2011-09-16 14:47:00,83,2,4,4,10,VIP Customer
15411.0,4,1348.93,2011-11-13 15:19:00,25,3,3,3,9,Loyal Customer
15412.0,1,190.53,2011-06-21 15:24:00,170,1,1,1,3,Lost Customer
15414.0,3,774.9000000000001,2011-11-30 09:50:00,9,4,3,3,10,VIP Customer
15415.0,1,559.61,2011-01-30 14:13:00,312,1,1,2,4,Lost Customer
15416.0,4,3984.32,2011-10-06 09:38:00,64,2,3,4,9,Loyal Customer
15417.0,1,508.8,2011-09-15 15:26:00,84,2,1,2,5,At Risk Customer
15419.0,1,135.86,2011-11-15 09:23:00,24,3,1,1,5,At Risk Customer
15421.0,4,950.36,2011-10-12 09:20:00,58,2,3,3,8,Loyal Customer
15422.0,2,97.7,2011-01-20 16:17:00,322,1,2,1,4,Lost Customer
15423.0,1,43.5,2011-11-01 14:01:00,37,3,1,1,5,At Risk Customer
15424.0,2,383.34,2011-03-30 13:02:00,253,1,2,2,5,At Risk Customer
15426.0,5,1404.07,2011-11-20 15:36:00,18,3,4,3,10,VIP Customer
15427.0,3,1430.54,2011-11-06 14:29:00,32,3,3,3,9,Loyal Customer
15428.0,1,93.78,2011-11-24 16:54:00,14,4,1,1,6,At Risk Customer
15429.0,2,397.35,2011-11-13 12:28:00,26,3,2,2,7,Loyal Customer
15432.0,1,171.19,2011-11-16 16:30:00,22,3,1,1,5,At Risk Customer
15433.0,2,533.3,2011-05-10 10:45:00,213,1,2,2,5,At Risk Customer
15434.0,5,1041.48,2011-12-01 13:33:00,7,4,4,3,11,VIP Customer
15435.0,1,149.29,2011-11-17 16:39:00,21,3,1,1,5,At Risk Customer
15436.0,3,1067.75,2011-11-27 16:05:00,11,4,3,3,10,VIP Customer
15437.0,1,200.16,2011-03-22 13:11:00,261,1,1,1,3,Lost Customer
15438.0,1,156.57999999999998,2011-07-31 14:19:00,130,2,1,1,4,Lost Customer
15440.0,3,383.68,2011-10-16 12:16:00,54,2,3,2,7,Loyal Customer
15442.0,1,594.0,2011-04-05 12:24:00,248,1,1,2,4,Lost Customer
15443.0,7,3213.59,2011-12-08 10:40:00,1,4,4,4,12,VIP Customer
15444.0,2,1411.21,2011-11-30 17:37:00,8,4,2,3,9,Loyal Customer
15445.0,1,113.5,2011-03-20 15:06:00,263,1,1,1,3,Lost Customer
15447.0,1,155.17,2011-01-13 11:26:00,330,1,1,1,3,Lost Customer
15448.0,1,494.64,2011-01-31 10:42:00,312,1,1,2,4,Lost Customer
15449.0,3,974.52,2011-11-13 15:02:00,25,3,3,3,9,Loyal Customer
15450.0,1,429.84,2011-11-09 17:11:00,29,3,1,2,6,At Risk Customer
15452.0,3,528.48,2011-11-10 12:13:00,29,3,3,2,8,Loyal Customer
15453.0,7,1371.77,2011-12-08 10:59:00,1,4,4,3,11,VIP Customer
15454.0,1,179.1,2010-12-12 14:21:00,361,1,1,1,3,Lost Customer
15456.0,3,434.59000000000003,2011-03-01 13:51:00,282,1,3,2,6,At Risk Customer
15457.0,1,237.07,2011-03-22 15:31:00,261,1,1,1,3,Lost Customer
15458.0,1,161.64,2011-11-14 13:08:00,24,3,1,1,5,At Risk Customer
15460.0,1,214.26,2010-12-20 16:08:00,353,1,1,1,3,Lost Customer
15462.0,3,234.6,2011-09-06 13:11:00,93,2,3,1,6,At Risk Customer
15463.0,1,126.14,2011-11-10 12:57:00,28,3,1,1,5,At Risk Customer
15464.0,1,1044.65,2011-01-05 15:56:00,337,1,1,3,5,At Risk Customer
15465.0,18,7354.62,2011-11-20 10:11:00,19,3,4,4,11,VIP Customer
15466.0,1,334.53,2011-09-15 14:08:00,84,2,1,2,5,At Risk Customer
15467.0,3,524.88,2011-11-30 14:17:00,8,4,3,2,9,Loyal Customer
15468.0,2,467.51,2011-10-19 13:49:00,50,3,2,2,7,Loyal Customer
15469.0,2,538.55,2011-10-20 16:21:00,49,3,2,2,7,Loyal Customer
15471.0,1,454.48,2011-12-07 14:12:00,1,4,1,2,7,Loyal Customer
