CustomerID,Frequency,Monetary,LastPurchaseDate,Recency
15308.0,1,310.47,2011-03-10 13:08:00,273
15311.0,91,60632.75,2011-12-09 12:00:00,0
15312.0,4,924.85,2011-09-25 13:10:00,74
15313.0,1,52.0,2011-08-21 16:02:00,109
15314.0,1,327.97,2011-05-24 14:39:00,198
15315.0,2,570.5,2011-10-06 12:51:00,63
15316.0,1,165.0,2011-01-17 11:34:00,326
15318.0,1,312.62,2011-12-06 11:30:00,3
15319.0,1,204.5,2011-03-01 12:48:00,283
15320.0,1,267.13,2011-10-26 13:27:00,43
15321.0,3,2748.31,2011-09-30 09:40:00,70
15322.0,1,679.68,2011-09-15 09:34:00,85
15325.0,1,161.74,2011-08-28 11:55:00,103
15326.0,1,311.71,2011-01-10 11:38:00,333
15327.0,1,208.75,2011-10-18 11:55:00,52
15329.0,3,1049.7,2011-10-31 15:36:00,38
15330.0,2,714.96,2011-11-07 17:50:00,31
15332.0,4,1661.06,2010-12-08 14:43:00,365
15333.0,1,1028.56,2011-05-15 13:27:00,207
15334.0,3,350.82,2011-07-06 11:22:00,156
15335.0,1,170.22,2011-10-17 12:50:00,53
15339.0,2,574.07,2011-10-04 12:51:00,65
15341.0,1,2020.52,2011-09-20 09:40:00,80
15342.0,1,406.09,2011-08-02 10:19:00,129
15343.0,1,364.5,2011-09-13 13:55:00,86
15344.0,3,563.94,2011-12-09 10:45:00,0
15345.0,1,393.54,2011-10-25 11:28:00,45
15346.0,1,252.42000000000002,2011-01-11 11:18:00,332
15347.0,1,201.60000000000002,2010-12-08 15:25:00,365
15348.0,1,158.04,2011-09-28 13:17:00,71
15349.0,2,463.90999999999997,2011-07-04 16:06:00,157
15350.0,1,115.65,2010-12-01 13:33:00,372
15351.0,7,1934.66,2011-11-27 12:52:00,11
15353.0,2,770.12,2011-03-30 12:15:00,254
15355.0,2,277.05,2011-11-10 13:44:00,28
15356.0,10,2718.03,2011-11-08 13:11:00,30
15358.0,22,8347.2,2011-12-05 09:04:00,4
15360.0,1,427.93,2011-10-31 09:35:00,39
15361.0,1,418.92,2010-12-13 09:52:00,361
15363.0,1,326.0,2010-12-02 12:28:00,372
15364.0,2,913.19,2011-09-05 09:46:00,95
15365.0,7,2314.32,2011-11-14 08:29:00,25
15366.0,2,602.51,2011-09-25 15:01:00,74
15367.0,4,1877.59,2011-10-13 14:13:00,56
15368.0,1,446.94000000000005,2011-11-18 14:42:00,20
15370.0,7,2386.05,2011-10-30 10:58:00,40
15372.0,1,2007.3999999999999,2011-07-25 16:39:00,136
15373.0,12,2415.91,2011-12-01 15:05:00,7
15374.0,1,168.0,2011-08-03 09:59:00,128
15376.0,3,1221.56,2011-10-30 15:04:00,39
15379.0,7,3703.29,2011-06-23 13:13:00,168
15380.0,5,1690.2600000000002,2011-12-01 12:13:00,8
15381.0,2,596.85,2011-05-10 11:55:00,213
15382.0,6,5955.71,2011-11-25 10:58:00,14
15384.0,2,642.41,2011-06-23 10:57:00,169
15385.0,1,316.88,2011-10-30 15:11:00,39
15386.0,1,394.14,2011-06-06 13:47:00,185
15388.0,1,140.54,2011-03-14 13:53:00,269
15389.0,1,500.0,2011-06-20 16:18:00,171
15392.0,4,1535.53,2011-12-05 11:01:00,4
15393.0,2,231.86,2011-11-23 16:48:00,15
15394.0,4,2183.54,2011-11-30 11:49:00,9
15395.0,1,107.45,2011-01-18 12:40:00,325
15396.0,1,288.18,2011-08-19 10:56:00,112
15397.0,1,94.0,2011-02-23 09:25:00,289
15398.0,2,1345.53,2011-11-23 16:47:00,15
15399.0,3,815.77,2011-12-08 13:04:00,0
15400.0,5,716.2,2011-09-08 13:57:00,91
15402.0,2,626.77,2011-07-14 12:17:00,148
15405.0,1,349.1,2011-06-03 14:44:00,188
15406.0,2,510.71000000000004,2011-11-08 13:22:00,30
15407.0,4,1046.74,2011-11-06 11:55:00,33
15408.0,1,267.18,2011-03-20 15:02:00,263
15410.0,8,3450.84,2011-09-16 14:47:00,83
15411.0,4,1348.93,2011-11-13 15:19:00,25
15412.0,1,190.53,2011-06-21 15:24:00,170
15414.0,3,774.9000000000001,2011-11-30 09:50:00,9
15415.0,1,559.61,2011-01-30 14:13:00,312
15416.0,4,3984.32,2011-10-06 09:38:00,64
15417.0,1,508.8,2011-09-15 15:26:00,84
15419.0,1,135.86,2011-11-15 09:23:00,24
15421.0,4,950.36,2011-10-12 09:20:00,58
15422.0,2,97.7,2011-01-20 16:17:00,322
15423.0,1,43.5,2011-11-01 14:01:00,37
15424.0,2,383.34,2011-03-30 13:02:00,253
15426.0,5,1404.07,2011-11-20 15:36:00,18
15427.0,3,1430.54,2011-11-06 14:29:00,32
15428.0,1,93.78,2011-11-24 16:54:00,14
15429.0,2,397.35,2011-11-13 12:28:00,26
15432.0,1,171.19,2011-11-16 16:30:00,22
15433.0,2,533.3,2011-05-10 10:45:00,213
15434.0,5,1041.48,2011-12-01 13:33:00,7
15435.0,1,149.29,2011-11-17 16:39:00,21
15436.0,3,1067.75,2011-11-27 16:05:00,11
15437.0,1,200.16,2011-03-22 13:11:00,261
15438.0,1,156.57999999999998,2011-07-31 14:19:00,130
15440.0,3,383.68,2011-10-16 12:16:00,54
15442.0,1,594.0,2011-04-05 12:24:00,248
15443.0,7,3213.59,2011-12-08 10:40:00,1
15444.0,2,1411.21,2011-11-30 17:37:00,8
15445.0,1,113.5,2011-03-20 15:06:00,263
15447.0,1,155.17,2011-01-13 11:26:00,330
15448.0,1,494.64,2011-01-31 10:42:00,312
15449.0,3,974.52,2011-11-13 15:02:00,25
15450.0,1,429.84,2011-11-09 17:11:00,29
15452.0,3,528.48,2011-11-10 12:13:00,29
15453.0,7,1371.77,2011-12-08 10:59:00,1
15454.0,1,179.1,2010-12-12 14:21:00,361
15456.0,3,434.59000000000003,2011-03-01 13:51:00,282
15457.0,1,237.07,2011-03-22 15:31:00,261
15458.0,1,161.64,2011-11-14 13:08:00,24
15460.0,1,214.26,2010-12-20 16:08:00,353
15462.0,3,234.6,2011-09-06 13:11:00,93
15463.0,1,126.14,2011-11-10 12:57:00,28
15464.0,1,1044.65,2011-01-05 15:56:00,337
15465.0,18,7354.62,2011-11-20 10:11:00,19
15466.0,1,334.53,2011-09-15 14:08:00,84
15467.0,3,524.88,2011-11-30 14:17:00,8
15468.0,2,467.51,2011-10-19 13:49:00,50
15469.0,2,538.55,2011-10-20 16:21:00,49
15471.0,1,454.48,2011-12-07 14:12:00,1
15472.0,1,371.56,2011-08-18 15:17:00,112
15473.0,7,1771.2,2011-11-25 15:15:00,13
15475.0,1,454.10999999999996,2011-09-23 15:20:00,76
15478.0,2,1399.92,2011-10-30 14:19:00,39
15480.0,1,905.5,2011-08-15 14:32:00,115
15482.0,12,10879.76,2011-11-24 10:46:00,15
15483.0,4,225.26,2011-07-01 13:07:00,160
15484.0,4,3590.41,2011-12-08 15:03:00,0
15485.0,3,2564.5,2011-11-09 14:31:00,29
15488.0,1,91.32000000000001,2011-09-08 10:11:00,92
15489.0,3,1134.28,2011-11-17 08:53:00,22
15491.0,6,3100.09,2011-09-05 15:56:00,94
15492.0,2,659.4599999999999,2011-11-11 14:53:00,27
15493.0,5,1953.41,2011-11-07 12:04:00,32
15494.0,2,1280.58,2011-11-18 14:51:00,20
15497.0,2,1262.2,2011-11-22 11:51:00,17
15498.0,27,13316.4,2011-12-07 12:48:00,2
15500.0,4,1131.56,2011-12-01 13:47:00,7
15502.0,12,10384.93,2011-11-24 12:48:00,15
15503.0,1,141.04,2010-12-12 10:57:00,362
15504.0,1,52.83,2011-09-19 13:45:00,80
15505.0,5,3610.96,2011-10-18 07:56:00,52
15506.0,3,972.08,2011-11-17 12:11:00,22
15507.0,1,475.86,2011-06-21 11:19:00,171
15508.0,6,1000.27,2011-06-03 15:43:00,188
15510.0,1,250.0,2011-01-13 12:10:00,330
15511.0,5,900.53,2011-11-28 09:43:00,11
15512.0,2,121.0,2011-07-07 10:20:00,155
15513.0,19,14758.220000000001,2011-11-06 14:36:00,32
15514.0,11,4023.7200000000003,2011-11-27 14:40:00,11
15516.0,3,62.43,2011-10-26 10:51:00,44
15517.0,1,267.03,2011-04-20 14:02:00,232
15518.0,8,1921.55,2011-10-06 13:05:00,63
15520.0,1,343.5,2011-12-08 10:58:00,1
15521.0,8,3000.2,2011-10-30 13:42:00,39
15522.0,2,397.99,2011-11-07 11:26:00,32
15523.0,1,412.01000000000005,2011-09-16 16:29:00,83
15524.0,1,440.0,2011-11-15 12:09:00,24
15525.0,3,734.37,2011-12-07 14:43:00,1
15526.0,2,148.44,2011-11-06 15:04:00,32
15527.0,8,2428.53,2011-11-21 12:17:00,18
15528.0,1,229.33,2011-03-30 16:14:00,253
15529.0,11,3962.6,2011-11-17 11:29:00,22
15530.0,4,1497.31,2011-11-18 12:25:00,21
15531.0,2,1972.39,2011-12-01 18:43:00,7
15532.0,4,1564.73,2011-11-14 14:51:00,24
15533.0,3,807.57,2011-11-20 15:35:00,18
15535.0,4,502.9,2011-06-19 16:02:00,172
15537.0,1,110.92,2011-06-29 13:10:00,162
15539.0,1,538.46,2011-12-02 13:36:00,6
15540.0,1,213.3,2011-11-28 13:51:00,10
15541.0,1,85.13000000000001,2011-08-17 14:58:00,113
15543.0,1,127.86,2011-02-24 15:26:00,287
15544.0,9,3546.71,2011-11-30 16:43:00,8
15545.0,2,288.96999999999997,2011-10-16 13:24:00,53
15547.0,14,4910.6,2011-12-02 12:52:00,6
15549.0,3,1681.46,2011-09-23 16:22:00,76
15550.0,4,575.63,2011-12-05 15:38:00,3
15551.0,1,436.06,2011-11-03 12:37:00,36
15552.0,1,90.12,2011-05-06 14:47:00,216
15553.0,1,428.93,2011-10-10 14:02:00,59
15554.0,1,217.2,2011-03-07 09:00:00,277
15555.0,16,4794.86,2011-11-27 16:19:00,11
15556.0,1,279.77,2011-11-15 16:08:00,23
15557.0,1,468.91,2011-11-11 12:46:00,28
15561.0,4,800.59,2011-11-28 11:07:00,11
15562.0,1,134.55,2010-12-23 09:55:00,351
15563.0,4,1400.44,2011-11-17 14:50:00,21
15565.0,2,173.16,2011-10-20 14:33:00,49
15567.0,1,186.01,2011-11-21 10:48:00,18
15568.0,3,758.29,2011-12-07 11:27:00,2
15569.0,5,1375.71,2011-08-28 10:15:00,103
15570.0,12,4148.82,2011-12-02 14:47:00,6
15571.0,4,650.4300000000001,2011-11-28 10:02:00,11
15572.0,7,2533.42,2011-12-05 10:09:00,4
15573.0,2,591.1899999999999,2011-11-08 11:38:00,31
15574.0,4,675.64,2011-06-15 12:01:00,177
15576.0,1,921.37,2011-11-02 12:03:00,37
15577.0,3,258.88,2011-07-11 17:03:00,150
15578.0,1,127.1,2011-06-30 13:03:00,161
15579.0,2,327.6,2011-10-02 12:45:00,68
15581.0,13,3675.77,2011-08-11 09:38:00,120
15582.0,3,682.9100000000001,2011-11-15 09:55:00,24
15584.0,4,720.86,2011-11-16 10:55:00,23
15585.0,1,455.3,2011-06-16 08:38:00,176
15587.0,4,913.6800000000001,2011-10-20 13:37:00,49
15589.0,3,478.53000000000003,2011-03-29 09:54:00,255
15592.0,1,388.58,2011-10-24 08:59:00,46
15593.0,1,199.8,2011-09-30 11:46:00,70
15594.0,5,1771.78,2011-11-24 08:53:00,15
15596.0,5,1406.59,2011-08-31 10:55:00,100
15597.0,1,324.57,2011-11-04 13:26:00,34
15598.0,1,240.68,2011-10-17 16:04:00,52
15599.0,2,761.74,2011-11-13 11:44:00,26
15601.0,14,6776.56,2011-11-28 15:15:00,10
15602.0,9,1297.8700000000001,2011-12-01 14:14:00,7
15603.0,1,48.480000000000004,2011-09-22 10:04:00,78
15604.0,1,216.39,2011-10-18 14:47:00,51
15605.0,5,1198.23,2011-11-03 14:17:00,35
15606.0,9,2920.16,2011-10-09 15:47:00,60
15607.0,1,104.76,2011-01-07 12:44:00,336
15608.0,4,1093.68,2011-11-11 13:20:00,27
15609.0,1,298.48,2011-06-08 13:00:00,183
15610.0,1,112.46000000000001,2011-10-19 10:36:00,51
15611.0,13,1591.45,2011-11-30 12:36:00,9
15612.0,2,195.15,2011-11-03 14:52:00,35
15615.0,23,10399.74,2011-11-29 14:42:00,9
15618.0,4,776.851,2011-11-07 08:34:00,32
15619.0,1,336.40000000000003,2011-11-29 08:14:00,10
15620.0,3,1553.18,2011-10-14 12:41:00,56
15621.0,4,1293.03,2011-12-05 14:01:00,3
15622.0,9,3709.56,2011-10-27 16:44:00,42
15623.0,1,301.03,2011-07-21 17:26:00,140
15624.0,4,588.13,2011-08-15 11:38:00,116
15625.0,4,1534.26,2011-08-28 10:21:00,103
15626.0,2,675.8,2011-09-26 10:03:00,74
15628.0,9,2870.2400000000002,2011-12-05 10:24:00,4
15630.0,2,1186.35,2011-10-25 15:36:00,44
15632.0,8,3285.31,2011-11-24 09:51:00,15
15634.0,1,243.55,2011-11-22 16:28:00,16
15636.0,2,724.76,2011-09-11 11:17:00,89
15637.0,1,223.36,2011-10-18 08:28:00,52
15639.0,1,425.32,2011-07-28 14:30:00,133
15640.0,15,12416.11,2011-12-05 14:35:00,3
15641.0,4,1887.2,2011-08-26 14:04:00,104
15643.0,3,664.0,2011-06-01 07:38:00,191
15644.0,4,803.54,2011-06-26 14:54:00,165
15645.0,1,612.01,2011-11-21 11:55:00,18
15646.0,3,447.64000000000004,2011-07-05 09:53:00,157
15648.0,2,639.5,2011-05-19 15:53:00,203
15649.0,2,816.0,2011-01-07 13:34:00,335
15651.0,3,646.3,2011-11-03 08:41:00,36
15652.0,1,337.74,2011-09-09 14:22:00,90
15653.0,2,877.4399999999999,2011-09-08 10:49:00,92
15654.0,2,922.53,2011-11-30 13:08:00,8
15655.0,1,560.67,2011-04-10 15:25:00,242
15656.0,4,748.5,2011-10-25 14:56:00,44
15657.0,1,30.0,2011-11-17 12:19:00,22
15658.0,5,1024.1000000000001,2011-06-02 15:22:00,189
15659.0,1,306.45,2011-10-27 09:23:00,43
15660.0,9,1600.86,2011-11-14 16:58:00,24
15661.0,2,309.8,2011-01-26 13:56:00,316
15663.0,1,138.14,2011-08-25 15:50:00,105
15664.0,1,386.43,2011-10-20 10:57:00,50
15665.0,2,2222.21,2011-06-24 14:57:00,167
15667.0,1,301.32,2011-10-31 10:56:00,39
15668.0,1,76.32000000000001,2011-05-06 10:39:00,217
15669.0,4,684.34,2011-10-30 16:03:00,39
15670.0,1,173.05,2011-02-16 10:50:00,296
15671.0,7,2657.13,2011-11-21 12:43:00,18
15673.0,4,2726.23,2011-09-12 16:12:00,87
15674.0,5,2446.6,2011-09-27 15:17:00,72
15675.0,3,323.69,2011-09-19 13:48:00,80
15676.0,3,3435.76,2011-11-21 12:40:00,18
15677.0,1,657.23,2011-10-21 15:36:00,48
15678.0,1,352.7,2011-10-18 09:25:00,52
15679.0,4,781.28,2011-11-15 16:19:00,23
15680.0,3,1333.68,2011-11-30 13:46:00,8
15681.0,5,1426.16,2011-11-14 16:30:00,24
15683.0,1,193.75,2011-08-14 12:56:00,116
15687.0,9,2993.1,2011-12-01 08:33:00,8
15689.0,2,254.1,2011-08-12 09:37:00,119
15690.0,2,239.76,2011-12-05 15:59:00,3
15691.0,1,136.8,2011-04-01 15:13:00,251
15692.0,1,191.04,2011-11-11 14:12:00,27
15694.0,14,6479.4,2011-12-09 09:44:00,0
15695.0,2,409.98,2011-03-18 08:32:00,266
15696.0,8,2711.11,2011-11-06 14:02:00,32
15699.0,1,309.65,2011-11-22 08:26:00,17
15700.0,2,696.68,2011-06-20 16:53:00,171
15701.0,4,1529.0,2011-12-07 14:39:00,1
15703.0,1,211.5,2011-03-20 10:51:00,264
15704.0,4,2293.62,2011-07-22 13:35:00,139
15705.0,1,143.1,2011-05-22 15:37:00,200
15706.0,4,1060.56,2011-10-07 10:09:00,63
15707.0,4,916.98,2011-11-04 14:35:00,34
15708.0,7,3235.25,2011-10-30 10:54:00,40
15709.0,1,133.25,2011-03-01 10:38:00,283
15712.0,5,1072.3600000000001,2011-11-30 14:09:00,8
15713.0,2,356.7,2011-07-19 13:34:00,142
15714.0,2,330.03000000000003,2011-11-28 11:26:00,11
15716.0,4,1101.1100000000001,2011-07-17 11:59:00,145
15717.0,1,150.3,2011-04-19 13:21:00,233
15719.0,13,5030.07,2011-11-07 12:29:00,32
15720.0,1,598.73,2011-11-15 14:48:00,23
15721.0,1,471.40000000000003,2011-11-28 12:14:00,11
15722.0,5,2211.21,2011-11-04 11:43:00,35
15723.0,1,190.7,2010-12-10 11:12:00,364
15724.0,2,218.25,2011-05-22 14:40:00,200
15725.0,1,415.25,2011-11-24 14:51:00,14
15727.0,7,5159.06,2011-11-23 12:36:00,16
15729.0,1,85.0,2011-05-11 12:36:00,212
15730.0,3,1120.88,2011-10-05 12:31:00,65
15732.0,2,294.12,2011-05-11 14:24:00,211
15733.0,1,162.3,2011-03-02 09:05:00,282
15734.0,2,1339.45,2011-08-17 10:50:00,114
15737.0,8,1188.1200000000001,2011-11-25 11:21:00,14
15738.0,16,4812.42,2011-11-21 08:26:00,18
15739.0,1,449.12,2011-10-04 13:42:00,65
15740.0,1,154.88,2011-10-21 14:29:00,48
15743.0,4,775.96,2011-11-23 17:19:00,15
15744.0,1,34.8,2011-09-23 09:52:00,77
15745.0,4,1094.59,2011-11-20 13:45:00,18
15746.0,1,196.88,2011-07-28 15:21:00,133
15747.0,3,946.64,2011-11-27 12:26:00,12
15748.0,1,144.36,2011-10-30 12:51:00,39
15749.0,3,44534.3,2011-04-18 13:20:00,234
15750.0,8,2463.05,2011-12-07 12:34:00,2
15752.0,7,2626.6,2011-10-31 11:37:00,39
15753.0,1,79.2,2011-02-08 12:41:00,304
15754.0,3,458.57,2011-10-19 14:40:00,50
15755.0,6,2364.25,2011-11-29 14:57:00,9
15756.0,4,528.01,2011-10-09 13:30:00,60
15757.0,2,714.42,2011-10-05 12:14:00,65
15758.0,1,205.25,2011-11-15 10:48:00,24
15759.0,3,253.04,2011-05-05 15:13:00,217
15762.0,2,583.75,2011-10-05 16:15:00,64
15763.0,2,1086.92,2011-11-08 09:44:00,31
15764.0,6,3279.97,2011-09-12 17:58:00,87
15766.0,1,315.06,2011-10-06 17:03:00,63
15768.0,3,621.8299999999999,2011-08-16 10:48:00,115
15769.0,26,56252.72,2011-12-02 13:52:00,6
15773.0,1,635.6800000000001,2011-12-04 12:48:00,5
15774.0,1,270.8,2011-10-02 12:04:00,68
15775.0,1,104.9,2011-04-08 12:56:00,244
15776.0,1,241.62,2011-07-29 13:46:00,132
15777.0,4,1047.11,2011-04-12 16:43:00,240
15780.0,3,475.28000000000003,2011-06-09 12:01:00,183
15781.0,3,345.46,2011-11-14 14:57:00,24
15782.0,3,2614.7400000000002,2011-11-30 10:49:00,9
15783.0,1,246.3,2011-11-29 09:50:00,10
15785.0,5,2328.9700000000003,2011-11-07 11:33:00,32
15786.0,3,4919.0,2011-10-24 14:13:00,45
15787.0,3,933.26,2011-11-13 14:55:00,25
15789.0,1,351.3,2010-12-16 14:35:00,357
15790.0,1,218.75,2011-11-29 14:53:00,9
15791.0,2,1612.69,2011-10-27 10:14:00,43
15793.0,3,965.61,2011-11-25 09:31:00,14
15795.0,1,610.01,2011-07-13 10:43:00,149
15796.0,8,2708.61,2011-12-08 19:55:00,0
15797.0,4,2207.4,2011-08-18 17:04:00,112
15799.0,3,884.14,2011-09-25 12:46:00,75
15800.0,2,696.89,2011-08-24 14:23:00,106
15801.0,3,1063.95,2011-10-24 13:52:00,45
15802.0,1,451.42,2011-07-20 11:38:00,142
15803.0,1,415.82000000000005,2011-10-19 14:56:00,50
15804.0,13,4206.39,2011-12-09 12:31:00,0
15805.0,17,5488.18,2011-11-16 16:32:00,22
15806.0,3,784.58,2011-10-24 14:35:00,45
15807.0,3,903.9,2011-10-20 14:10:00,49
15808.0,4,3651.27,2011-02-06 14:33:00,305
15809.0,5,515.77,2011-11-03 16:40:00,35
15810.0,4,1391.98,2011-09-22 09:38:00,78
15811.0,6,2218.62,2011-11-17 15:31:00,21
15812.0,5,1801.14,2011-08-24 14:19:00,106
15813.0,2,1303.9099999999999,2011-05-16 08:13:00,207
15814.0,4,1945.33,2011-11-23 08:17:00,16
15815.0,5,2100.6,2011-10-07 12:42:00,63
15819.0,4,1905.45,2011-10-21 14:50:00,48
15820.0,1,206.98,2011-01-24 12:00:00,319
15821.0,2,570.96,2011-10-26 15:48:00,43
15822.0,2,885.47,2011-12-06 14:50:00,2
15823.0,1,15.0,2010-12-02 15:08:00,371
15825.0,1,532.94,2011-06-20 13:27:00,171
15826.0,3,1654.31,2011-10-14 16:05:00,55
15827.0,14,1836.0900000000001,2011-09-27 15:35:00,72
15829.0,2,636.14,2011-09-01 16:45:00,98
15830.0,1,576.0,2011-11-02 10:40:00,37
15831.0,3,794.64,2011-10-12 13:14:00,57
15832.0,1,836.79,2011-03-30 15:29:00,253
15834.0,4,2225.15,2011-09-30 14:41:00,69
15835.0,4,954.09,2011-10-26 15:47:00,43
15836.0,1,137.37,2011-10-20 17:13:00,49
15837.0,1,391.98,2011-10-06 09:01:00,64
15838.0,19,33643.08,2011-11-28 14:00:00,10
15839.0,3,1048.49,2011-11-06 13:54:00,32
15840.0,2,355.56,2011-10-12 09:08:00,58
15841.0,4,1224.06,2011-09-28 12:15:00,72
15843.0,1,118.95000000000002,2011-02-09 10:19:00,303
15844.0,1,130.73999999999998,2011-10-24 15:19:00,45
15845.0,8,3711.77,2011-11-22 09:42:00,17
15847.0,2,389.27,2011-11-01 14:41:00,37
15850.0,2,234.88,2011-11-20 14:14:00,18
15852.0,2,160.71,2011-06-06 11:22:00,186
15853.0,1,110.8,2011-10-19 10:38:00,51
15854.0,12,2969.12,2011-12-05 13:39:00,3
15855.0,5,712.24,2011-07-26 10:20:00,136
15856.0,27,16143.64,2011-12-05 17:09:00,3
15857.0,1,297.0,2011-11-21 12:18:00,18
15858.0,5,1427.57,2011-11-24 12:48:00,15
15860.0,8,965.16,2011-10-30 11:25:00,40
15861.0,8,3146.92,2011-11-27 15:59:00,11
15862.0,4,832.88,2011-12-01 13:28:00,7
15863.0,2,68.84,2011-11-14 12:49:00,25
15864.0,6,1936.3200000000002,2011-11-17 13:32:00,21
15865.0,3,895.13,2011-10-30 12:43:00,40
15866.0,1,211.89,2011-08-30 14:09:00,100
15867.0,15,3810.14,2011-12-04 13:32:00,4
15869.0,2,149.64,2011-03-07 17:23:00,276
15870.0,1,351.44,2011-11-07 10:58:00,32
15872.0,2,316.25,2011-11-25 11:55:00,14
15874.0,7,4405.88,2011-10-07 12:31:00,63
15877.0,2,490.33,2011-12-08 11:53:00,1
15880.0,1,329.03000000000003,2010-12-05 13:00:00,368
15881.0,5,501.39000000000004,2011-01-31 16:59:00,311
15882.0,4,516.36,2011-05-25 11:35:00,198
15883.0,2,396.48,2011-12-07 17:05:00,1
15885.0,3,379.35,2011-09-08 10:43:00,92
15886.0,1,181.09,2011-10-10 14:25:00,59
15888.0,1,168.31,2011-09-20 12:30:00,80
15889.0,2,420.07,2011-07-06 11:10:00,156
15891.0,1,511.68,2011-04-27 12:35:00,226
15894.0,2,258.25,2011-03-31 13:50:00,252
15895.0,1,179.17,2011-07-13 10:27:00,149
15897.0,2,208.59,2011-05-29 13:50:00,193
15898.0,5,1383.83,2011-12-08 15:23:00,0
15899.0,1,56.25,2010-12-06 10:36:00,368
15900.0,1,337.28,2011-11-16 12:19:00,23
15901.0,3,351.73,2011-11-23 12:43:00,16
15903.0,7,5126.76,2011-11-30 08:08:00,9
15904.0,1,164.68,2011-12-01 14:50:00,7
15906.0,7,1567.69,2011-11-20 12:24:00,19
15907.0,3,882.72,2011-12-06 12:21:00,3
15909.0,1,191.94,2011-06-19 10:38:00,173
15910.0,8,1228.88,2011-12-09 10:51:00,0
15912.0,2,264.62,2011-06-14 14:29:00,177
15916.0,8,1502.8600000000001,2011-11-23 13:46:00,15
15917.0,1,123.1,2011-04-06 10:40:00,247
15918.0,2,334.23,2011-06-02 11:42:00,190
15919.0,2,525.69,2011-11-20 11:28:00,19
15920.0,4,167.5,2011-07-08 15:31:00,153
15921.0,1,323.03000000000003,2011-06-20 11:03:00,172
15922.0,1,369.5,2010-12-01 13:51:00,372
15923.0,1,127.08,2010-12-02 12:16:00,372
15925.0,1,207.15,2011-05-29 15:35:00,193
15930.0,1,426.63,2011-10-03 14:52:00,66
15932.0,8,2495.87,2011-12-05 17:13:00,3
15933.0,3,1107.46,2011-11-18 13:14:00,20
15935.0,2,416.86,2011-04-14 13:27:00,238
15937.0,1,145.35,2011-10-06 15:48:00,63
15938.0,5,404.58,2011-08-19 12:56:00,111
15939.0,15,6115.01,2011-09-11 11:30:00,89
15940.0,1,35.8,2011-02-01 16:18:00,310
15942.0,1,337.44,2011-07-29 09:01:00,133
15944.0,1,325.1,2011-03-08 10:33:00,276
15945.0,1,181.0,2010-12-09 13:14:00,364
15947.0,1,1708.24,2011-09-18 10:46:00,82
15948.0,2,955.24,2011-12-01 15:32:00,7
15949.0,2,364.72,2011-11-23 09:09:00,16
15950.0,4,1744.71,2011-11-08 11:09:00,31
15951.0,2,708.22,2011-12-01 08:34:00,8
15952.0,4,781.91,2011-11-06 11:18:00,33
15953.0,8,1657.28,2011-11-24 15:32:00,14
15955.0,14,4416.26,2011-11-15 14:15:00,23
15957.0,1,428.89,2011-11-08 12:14:00,31
15958.0,1,104.35,2011-09-26 13:41:00,73
15963.0,2,470.76,2011-11-20 11:33:00,19
15965.0,4,808.87,2011-11-22 16:44:00,16
15967.0,2,397.68,2011-11-16 15:41:00,22
15969.0,3,666.1,2011-12-07 11:06:00,2
15970.0,1,314.1,2011-02-09 12:08:00,303
15971.0,12,4199.85,2011-11-22 12:50:00,17
15973.0,1,307.82000000000005,2010-12-08 11:42:00,366
15974.0,7,3442.15,2011-10-31 13:13:00,38
15975.0,1,371.01,2011-09-16 13:33:00,83
15976.0,2,427.64,2011-06-27 13:00:00,164
15977.0,2,1054.73,2011-11-22 13:29:00,16
15978.0,1,1098.78,2011-09-23 15:21:00,76
15980.0,3,2398.86,2011-09-12 09:41:00,88
15981.0,8,3408.48,2011-11-15 08:00:00,24
15983.0,4,1465.12,2011-11-17 17:34:00,21
15984.0,10,2780.63,2011-12-07 12:16:00,2
15985.0,2,1142.42,2011-08-08 16:31:00,122
15986.0,1,168.12,2011-11-09 15:17:00,29
15987.0,7,1432.77,2011-11-27 15:38:00,11
15988.0,1,156.78,2011-11-20 13:23:00,18
15990.0,2,792.11,2011-10-26 15:58:00,43
15992.0,1,41.989999999999995,2011-12-06 11:00:00,3
15993.0,7,2777.67,2011-12-01 10:45:00,8
15994.0,1,414.27,2011-10-16 12:28:00,54
15996.0,6,1032.58,2011-09-12 15:14:00,87
15998.0,5,3080.22,2011-11-03 12:45:00,36
16000.0,3,12393.7,2011-12-07 12:17:00,2
16003.0,5,2735.37,2011-11-10 09:57:00,29
16005.0,4,578.71,2011-11-27 13:47:00,11
16006.0,1,101.4,2011-05-12 13:12:00,210
16007.0,4,1693.81,2011-10-23 11:05:00,47
16008.0,3,478.78,2011-11-16 10:32:00,23
16009.0,4,972.11,2011-11-17 16:51:00,21
16010.0,3,392.4,2011-04-08 10:14:00,245
16011.0,16,3352.96,2011-12-01 16:31:00,7
16012.0,3,1415.29,2011-11-04 13:25:00,34
16013.0,47,37130.6,2011-12-06 10:36:00,3
16014.0,3,646.83,2011-11-02 12:04:00,37
16015.0,3,704.55,2011-12-06 10:58:00,3
16016.0,8,1465.51,2011-12-06 14:35:00,2
16017.0,1,211.88,2011-10-23 12:56:00,46
16018.0,2,408.90000000000003,2011-10-31 14:13:00,38
16019.0,9,3786.2400000000002,2011-10-24 11:51:00,46
16020.0,3,851.01,2011-11-23 11:18:00,16
